nome_completo,nome_objeto,x_cartesiano,y_cartesiano,z_cartesiano,latitude,longitude,altitude
ARGO_PARNAIBAIII_V3::DISJUNTOR7,DISJUNTOR7,58.51145553588867,9.68841552734375,2.657207727432251,-3.1231119678806385,-41.76401060319489,79.65720772743225
ARGO_PARNAIBAIII_V3::DISJUNTOR6,DISJUNTOR6,43.55175018310547,-24.973657608032227,2.657207727432251,-3.123423341157097,-41.76414518779941,79.65720772743225
ARGO_PARNAIBAIII_V3::DISJUNTOR5,DISJUNTOR5,51.33506393432617,-24.960298538208008,2.657207727432251,-3.12342322115108,-41.764075165417395,79.65720772743225
ARGO_PARNAIBAIII_V3::DISJUNTOR4,DISJUNTOR4,58.57088851928711,-24.94788932800293,2.657207727432251,-3.123423109677758,-41.76401006850759,79.65720772743225
ARGO_PARNAIBAIII_V3::DISJUNTOR3,DISJUNTOR3,71.81703186035156,-24.92515754699707,2.657207727432251,-3.123422905475629,-41.763890899919645,79.65720772743225
ARGO_PARNAIBAIII_V3::DISJUNTOR2,DISJUNTOR2,79.41900634765625,-24.912111282348633,2.657207727432251,-3.1234227882795755,-41.763822508951655,79.65720772743225
ARGO_PARNAIBAIII_V3::DISJUNTOR10,DISJUNTOR10,58.47866439819336,52.32096862792969,2.657207727432251,-3.122728994891952,-41.76401089819952,79.65720772743225
ARGO_PARNAIBAIII_V3::DISJUNTOR1,DISJUNTOR1,86.7071533203125,-24.899606704711914,2.657207727432251,-3.1234226759495574,-41.76375694132483,79.65720772743225
ARGO_PARNAIBAIII_V3::BUSIP9,BUSIP9,46.56532287597656,-43.36442184448242,2.6603615283966064,-3.123588547447399,-41.76411807627017,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP8,BUSIP8,51.17009353637695,-43.35651779174805,2.6603615283966064,-3.1235884764444104,-41.76407664956934,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP7,BUSIP7,56.24594497680664,-43.34779739379883,2.6603615283966064,-3.123588398108101,-41.76403098480238,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP6,BUSIP6,60.39168167114258,-43.340694427490234,2.6603615283966064,-3.123588334301361,-41.76399368778882,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP5,BUSIP5,65.14486694335938,-43.3325309753418,2.6603615283966064,-3.123588260968158,-41.76395092587975,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSIP47,BUSIP47,25.84930419921875,78.83546447753906,0.2743861675262451,-3.1224908122127424,-41.76430444739948,77.27438616752625
