Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC9,-3.123586944335163,-41.76303827653087,79.0,"[(-3.123593931279735, -41.76304605408158), (-3.1235799573905907, -41.763030498980164)]","[(-3.123593931279735, -41.76304605408158), (-3.1235799573905907, -41.763030498980164)]",-43.18552,166.58836,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc9
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC8,-3.123656999722428,-41.76303815625353,79.0,"[(-3.123663986667, -41.76304593380424), (-3.123650012777856, -41.76303037870282)]","[(-3.123663986667, -41.76304593380424), (-3.123650012777856, -41.76303037870282)]",-50.984,166.60173,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc8
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC7,-3.123722705754548,-41.763038043116005,79.0,"[(-3.12372969269912, -41.76304582066671), (-3.1237157188099753, -41.7630302655653)]","[(-3.12372969269912, -41.76304582066671), (-3.1237157188099753, -41.7630302655653)]",-58.29832,166.61431,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc7
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC6,-3.123592178250056,-41.76585691835376,77.0,"[(-3.123599165194628, -41.76586469590447), (-3.1235851913054837, -41.765849140803056)]","[(-3.123599165194628, -41.76586469590447), (-3.1235851913054837, -41.765849140803056)]",-43.76815,-146.71355,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc6
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC5,-3.123660602162237,-41.76585680054794,77.0,"[(-3.1236675891068093, -41.76586457809864), (-3.123653615217665, -41.76584902299723)]","[(-3.1236675891068093, -41.76586457809864), (-3.123653615217665, -41.76584902299723)]",-51.38502,-146.70045,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc5
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC4,-3.123727691704692,-41.76585668548808,77.0,"[(-3.123734678649264, -41.76586446303879), (-3.12372070476012, -41.765848907937375)]","[(-3.123734678649264, -41.76586446303879), (-3.12372070476012, -41.765848907937375)]",-58.85335,-146.68766,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc4
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC3,-3.123846207751531,-41.76585648173063,77.0,"[(-3.1238531946961032, -41.76586425928134), (-3.1238392208069587, -41.76584870417992)]","[(-3.1238531946961032, -41.76586425928134), (-3.1238392208069587, -41.76584870417992)]",-72.04642,-146.66502,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc3
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC2,-3.123914315059744,-41.765856364748565,77.0,"[(-3.1239213020043164, -41.76586414229927), (-3.1239073281151724, -41.76584858719786)]","[(-3.1239213020043164, -41.76586414229927), (-3.1239073281151724, -41.76584858719786)]",-79.62805,-146.65201,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc2
ARGO_PARNAIBAIII_V3::ECHO_FOX::TPC1,-3.1239821030568016,-41.765856248315714,77.0,"[(-3.123989090001374, -41.76586402586642), (-3.1239751161122293, -41.76584847076501)]","[(-3.123989090001374, -41.76586402586642), (-3.1239751161122293, -41.76584847076501)]",-87.17413,-146.63907,1.729004,1.5555572,ef_argo_parnaibaiii_v3_tpc1
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC9,-3.123843607886836,-41.76437294270545,83.0,"[(-3.1238499341409387, -41.76438065017649), (-3.1238372816327336, -41.76436523523441)]","[(-3.1238499341409387, -41.76438065017649), (-3.1238372816327336, -41.76436523523441)]",-71.75701,18.23554,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc9
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC8,-3.123912522348405,-41.76437282421308,83.0,"[(-3.123918848602508, -41.764380531684125), (-3.123906196094303, -41.764365116742034)]","[(-3.123918848602508, -41.764380531684125), (-3.123906196094303, -41.764365116742034)]",-79.42848,18.24871,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc8
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC7,-3.123978858401517,-41.764372710251685,83.0,"[(-3.1239851846556195, -41.76438041772273), (-3.1239725321474148, -41.76436500278064)]","[(-3.1239851846556195, -41.76438041772273), (-3.1239725321474148, -41.76436500278064)]",-86.81294,18.26138,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc7
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC6,-3.1235913458044293,-41.764694576481205,83.0,"[(-3.123597672058532, -41.764702283952246), (-3.123585019550327, -41.76468686901016)]","[(-3.123597672058532, -41.764702283952246), (-3.123585019550327, -41.76468686901016)]",-43.67548,-17.51518,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc6
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC5,-3.1236582616413413,-41.764694461472885,83.0,"[(-3.123664587895444, -41.76470216894393), (-3.123651935387239, -41.76468675400184)]","[(-3.123664587895444, -41.76470216894393), (-3.123651935387239, -41.76468675400184)]",-51.12448,-17.50239,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc5
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC4,-3.123724997364556,-41.764694346756336,83.0,"[(-3.123731323618658, -41.764702054227385), (-3.123718671110453, -41.764686639285294)]","[(-3.123731323618658, -41.764702054227385), (-3.123718671110453, -41.764686639285294)]",-58.55342,-17.48964,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc4
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC3,-3.123844158201984,-41.76469414195194,83.0,"[(-3.1238504844560864, -41.764701849422984), (-3.1238378319478817, -41.7646864344809)]","[(-3.1238504844560864, -41.764701849422984), (-3.1238378319478817, -41.7646864344809)]",-71.81827,-17.46688,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc3
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC2,-3.1239130726635533,-41.76469402351105,83.0,"[(-3.1239193989176557, -41.76470173098209), (-3.123906746409451, -41.764686316040006)]","[(-3.1239193989176557, -41.76470173098209), (-3.123906746409451, -41.764686316040006)]",-79.48974,-17.45371,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc2
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC15,-3.123590400027399,-41.764142596214334,83.0,"[(-3.123596726281501, -41.76415030368538), (-3.1235840737732965, -41.76413488874329)]","[(-3.123596726281501, -41.76415030368538), (-3.1235840737732965, -41.76413488874329)]",-43.5702,43.83936,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc15
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC14,-3.123657315864311,-41.764142481223175,83.0,"[(-3.123663642118413, -41.764150188694224), (-3.1236509896102085, -41.76413477375213)]","[(-3.123663642118413, -41.764150188694224), (-3.1236509896102085, -41.76413477375213)]",-51.01919,43.85214,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc14
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC13,-3.123724051450452,-41.76414236650663,83.0,"[(-3.1237303777045544, -41.764150073977675), (-3.1237177251963497, -41.764134659035584)]","[(-3.1237303777045544, -41.764150073977675), (-3.1237177251963497, -41.764134659035584)]",-58.44812,43.86489,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc13
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC12,-3.1235907954892816,-41.76437337720039,83.0,"[(-3.123597121743384, -41.76438108467144), (-3.123584469235179, -41.76436566972935)]","[(-3.123597121743384, -41.76438108467144), (-3.123584469235179, -41.76436566972935)]",-43.61422,18.18725,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc12
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC11,-3.123657711257657,-41.764373262174914,83.0,"[(-3.1236640375117597, -41.76438096964596), (-3.1236513850035545, -41.76436555470387)]","[(-3.1236640375117597, -41.76438096964596), (-3.1236513850035545, -41.76436555470387)]",-51.06321,18.20003,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc11
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC10,-3.123724446980871,-41.76437314749269,83.0,"[(-3.1237307732349735, -41.76438085496373), (-3.123718120726769, -41.76436544002164)]","[(-3.1237307732349735, -41.76438085496373), (-3.123718120726769, -41.76436544002164)]",-58.49215,18.21278,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc10
ARGO_PARNAIBAIII_V3::ECHO_FOX::TC1,-3.123979408853738,-41.76469390948102,83.0,"[(-3.1239857351078406, -41.76470161695206), (-3.1239730825996355, -41.76468620200997)]","[(-3.1239857351078406, -41.76470161695206), (-3.1239730825996355, -41.76468620200997)]",-86.87421,-17.44104,1.7134248,1.4084626,ef_argo_parnaibaiii_v3_tc1
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV9,-3.123841361722325,-41.764519878207295,79.0,"[(-3.123846300868073, -41.764529675406465), (-3.123836422576578, -41.764510081008126)]","[(-3.123846300868073, -41.764529675406465), (-3.123836422576578, -41.764510081008126)]",-71.50697,1.90315,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv9
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV8,-3.1239097155560227,-41.76451976072752,79.0,"[(-3.12391465470177, -41.76452955792669), (-3.123904776410275, -41.764509963528354)]","[(-3.12391465470177, -41.76452955792669), (-3.123904776410275, -41.764509963528354)]",-79.11603,1.91621,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv8
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV7,-3.1239773087725893,-41.76451964455213,79.0,"[(-3.123982247918337, -41.7645294417513), (-3.123972369626842, -41.76450984735296)]","[(-3.123982247918337, -41.7645294417513), (-3.123972369626842, -41.76450984735296)]",-86.64043,1.92912,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv7
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV6,-3.123591021180008,-41.76510945854917,79.0,"[(-3.1235959603257557, -41.76511925574834), (-3.1235860820342607, -41.76509966134999)]","[(-3.1235959603257557, -41.76511925574834), (-3.1235860820342607, -41.76509966134999)]",-43.63934,-63.63077,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv6
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV5,-3.1236593749109005,-41.7651093411552,79.0,"[(-3.123664314056648, -41.765119138354365), (-3.123654435765153, -41.765099543956026)]","[(-3.123664314056648, -41.765119138354365), (-3.123654435765153, -41.765099543956026)]",-51.2484,-63.61772,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv5
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV4,-3.1237277288474026,-41.765109223623945,79.0,"[(-3.12373266799315, -41.765119020823114), (-3.123722789701655, -41.765099426424776)]","[(-3.12373266799315, -41.765119020823114), (-3.123722789701655, -41.765099426424776)]",-58.85748,-63.60466,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv4
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV3,-3.1238423713188865,-41.76510902659432,79.0,"[(-3.123847310464634, -41.765118823793486), (-3.123837432173139, -41.76509922939515)]","[(-3.123847310464634, -41.765118823793486), (-3.123837432173139, -41.76509922939515)]",-71.61935,-63.58276,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv3
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV2,-3.1239107252896567,-41.765108909063066,79.0,"[(-3.1239156644354042, -41.765118706262236), (-3.1239057861439092, -41.7650991118639)]","[(-3.1239156644354042, -41.765118706262236), (-3.1239057861439092, -41.7650991118639)]",-79.22844,-63.5697,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv2
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV15,-3.1235886425820345,-41.76372145599275,79.0,"[(-3.123593581727782, -41.76373125319193), (-3.123583703436287, -41.76371165879358)]","[(-3.123593581727782, -41.76373125319193), (-3.123583703436287, -41.76371165879358)]",-43.37456,90.65057,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv15
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV14,-3.123656996312927,-41.76372133846151,79.0,"[(-3.1236619354586743, -41.76373113566068), (-3.1236520571671793, -41.76371154126233)]","[(-3.1236619354586743, -41.76373113566068), (-3.1236520571671793, -41.76371154126233)]",-50.98362,90.66364,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv14
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV13,-3.123725350180892,-41.763721221067534,79.0,"[(-3.1237302893266397, -41.763731018266704), (-3.123720411035145, -41.763711423868365)]","[(-3.1237302893266397, -41.763731018266704), (-3.123720411035145, -41.763711423868365)]",-58.59269,90.67669,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv13
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV12,-3.123590011514911,-41.76452031024794,79.0,"[(-3.123594950660658, -41.76453010744711), (-3.1235850723691634, -41.76451051304877)]","[(-3.123594950660658, -41.76453010744711), (-3.1235850723691634, -41.76451051304877)]",-43.52695,1.85512,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv12
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV11,-3.123658365382876,-41.76452019275101,79.0,"[(-3.1236633045286233, -41.76452998995018), (-3.1236534262371287, -41.76451039555184)]","[(-3.1236633045286233, -41.76452998995018), (-3.1236534262371287, -41.76451039555184)]",-51.13602,1.86818,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv11
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV10,-3.123726719182305,-41.76452007527124,79.0,"[(-3.1237316583280523, -41.76452987247041), (-3.1237217800365573, -41.764510278072066)]","[(-3.1237316583280523, -41.76452987247041), (-3.1237217800365573, -41.764510278072066)]",-58.74509,1.88124,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv10
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECV1,-3.1239783183691503,-41.7651087928362,79.0,"[(-3.123983257514898, -41.765118590035364), (-3.1239733792234032, -41.765098995637025)]","[(-3.123983257514898, -41.765118590035364), (-3.1239733792234032, -41.765098995637025)]",-86.75282,-63.55678,2.177986,1.09964,ef_argo_parnaibaiii_v3_secv1
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH9,-3.123842229293836,-41.7646350203236,79.0,"[(-3.123846992574481, -41.76466474265293), (-3.12383746601319, -41.76460529799428)]","[(-3.123846992574481, -41.76466474265293), (-3.12383746601319, -41.76460529799428)]",-71.60354,-10.8953,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech9
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH8,-3.123910293149962,-41.764634903332976,79.0,"[(-3.1239150564306075, -41.764664625662306), (-3.123905529869316, -41.76460518100365)]","[(-3.1239150564306075, -41.764664625662306), (-3.123905529869316, -41.76460518100365)]",-79.18033,-10.8823,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech8
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH7,-3.123979258122869,-41.76463478479769,79.0,"[(-3.1239840214035146, -41.76466450712702), (-3.1239744948422232, -41.76460506246836)]","[(-3.1239840214035146, -41.76466450712702), (-3.1239744948422232, -41.76460506246836)]",-86.85743,-10.86912,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech7
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH6,-3.1235920507902075,-41.765281616984176,78.0,"[(-3.123596814070853, -41.765311339313506), (-3.1235872875095616, -41.765251894654845)]","[(-3.123596814070853, -41.765311339313506), (-3.1235872875095616, -41.765251894654845)]",-43.75396,-82.76679,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech6
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH5,-3.12365959993786,-41.76528150082596,78.0,"[(-3.1236643632185053, -41.76531122315529), (-3.1236548366572134, -41.765251778496626)]","[(-3.1236643632185053, -41.76531122315529), (-3.1236548366572134, -41.765251778496626)]",-51.27345,-82.75387,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech5
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH4,-3.1237279421546345,-41.76528138343198,78.0,"[(-3.12373270543528, -41.76531110576131), (-3.1237231788739885, -41.76525166110266)]","[(-3.12373270543528, -41.76531110576131), (-3.1237231788739885, -41.76525166110266)]",-58.88123,-82.74083,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech4
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH3,-3.123843336504856,-41.76528118489207,78.0,"[(-3.123848099785502, -41.7653109072214), (-3.1238385732242104, -41.765251462562745)]","[(-3.123848099785502, -41.7653109072214), (-3.1238385732242104, -41.765251462562745)]",-71.7268,-82.71876,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech3
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH24,-3.1235891000098266,-41.76355971909164,79.0,"[(-3.1235938632904725, -41.76358944142097), (-3.1235843367291807, -41.76352999676231)]","[(-3.1235938632904725, -41.76358944142097), (-3.1235843367291807, -41.76352999676231)]",-43.42548,108.6282,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech24
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH23,-3.123656649157479,-41.76355960293342,79.0,"[(-3.1236614124381243, -41.76358932526275), (-3.123651885876833, -41.76352988060409)]","[(-3.1236614124381243, -41.76358932526275), (-3.123651885876833, -41.76352988060409)]",-50.94498,108.64111,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech23
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH22,-3.12372499144279,-41.763559485402176,79.0,"[(-3.1237297547234357, -41.763589207731506), (-3.1237202281621443, -41.763529763072846)]","[(-3.1237297547234357, -41.763589207731506), (-3.1237202281621443, -41.763529763072846)]",-58.55276,108.65417,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech22
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH21,-3.123590223809797,-41.7642154972952,79.0,"[(-3.1235949870904425, -41.76424521962453), (-3.1235854605291506, -41.76418577496587)]","[(-3.1235949870904425, -41.76424521962453), (-3.1235854605291506, -41.76418577496587)]",-43.55058,35.73615,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech21
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH20,-3.123657772888912,-41.76421538120562,79.0,"[(-3.123662536169558, -41.76424510353495), (-3.1236530096082666, -41.764185658876286)]","[(-3.123662536169558, -41.76424510353495), (-3.1236530096082666, -41.764185658876286)]",-51.07007,35.74906,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech20
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH2,-3.123911400498056,-41.7652810680473,78.0,"[(-3.123916163778701, -41.76531079037663), (-3.12390663721741, -41.76525134571797)]","[(-3.123916163778701, -41.76531079037663), (-3.12390663721741, -41.76525134571797)]",-79.3036,-82.70577,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech2
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH19,-3.12372611524276,-41.76421526374301,79.0,"[(-3.1237308785234057, -41.764244986072335), (-3.1237213519621143, -41.76418554141368)]","[(-3.1237308785234057, -41.764244986072335), (-3.1237213519621143, -41.76418554141368)]",-58.67786,35.76211,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech19
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH18,-3.1235903912076046,-41.764313205310216,79.0,"[(-3.12359515448825, -41.76434292763955), (-3.1235856279269587, -41.764283482980886)]","[(-3.12359515448825, -41.76434292763955), (-3.1235856279269587, -41.764283482980886)]",-43.56922,24.87556,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech18
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH17,-3.12365794028672,-41.76431308925496,79.0,"[(-3.123662703567366, -41.764342811584285), (-3.1236531770060743, -41.764283366925625)]","[(-3.123662703567366, -41.764342811584285), (-3.1236531770060743, -41.764283366925625)]",-51.0887,24.88846,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech17
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH16,-3.123726282640568,-41.76431297179235,79.0,"[(-3.1237310459212138, -41.76434269412168), (-3.123721519359922, -41.76428324946302)]","[(-3.1237310459212138, -41.76434269412168), (-3.123721519359922, -41.76428324946302)]",-58.69649,24.90152,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech16
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH15,-3.123841676922253,-41.76431277338971,79.0,"[(-3.123846440202899, -41.76434249571904), (-3.1238369136416075, -41.76428305106038)]","[(-3.123846440202899, -41.76434249571904), (-3.1238369136416075, -41.76428305106038)]",-71.54205,24.92357,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech15
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH14,-3.1239097410525254,-41.76431265640766,79.0,"[(-3.1239145043331713, -41.76434237873699), (-3.1239049777718795, -41.76428293407833)]","[(-3.1239145043331713, -41.76434237873699), (-3.1239049777718795, -41.76428293407833)]",-79.11887,24.93658,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech14
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH13,-3.123978705751287,-41.76431253791527,79.0,"[(-3.1239834690319324, -41.764342260244604), (-3.123973942470641, -41.76428281558594)]","[(-3.1239834690319324, -41.764342260244604), (-3.123973942470641, -41.76428281558594)]",-86.79594,24.94975,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech13
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH12,-3.123590943442114,-41.76463545223553,79.0,"[(-3.1235957067227598, -41.76466517456486), (-3.123586180161468, -41.76460572990621)]","[(-3.1235957067227598, -41.76466517456486), (-3.123586180161468, -41.76460572990621)]",-43.63069,-10.94331,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech12
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH11,-3.1236584925212294,-41.76463533612879,79.0,"[(-3.1236632558018753, -41.76466505845812), (-3.123653729240584, -41.76460561379946)]","[(-3.1236632558018753, -41.76466505845812), (-3.123653729240584, -41.76460561379946)]",-51.15018,-10.93041,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech11
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH10,-3.123726834875077,-41.764635218666186,79.0,"[(-3.123731598155723, -41.764664940995516), (-3.1237220715944316, -41.764605496336856)]","[(-3.123731598155723, -41.764664940995516), (-3.1237220715944316, -41.764605496336856)]",-58.75797,-10.91735,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech10
ARGO_PARNAIBAIII_V3::ECHO_FOX::SECH1,-3.1239803654709624,-41.76528094955491,78.0,"[(-3.1239851287516083, -41.765310671884244), (-3.123975602190317, -41.76525122722558)]","[(-3.1239851287516083, -41.765310671884244), (-3.123975602190317, -41.76525122722558)]",-86.9807,-82.6926,6.607482,1.0604858,ef_argo_parnaibaiii_v3_sech1
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR9,-3.12363054304542,-41.76332160813237,79.0,"[(-3.123657982487496, -41.76333541377924), (-3.123603103603343, -41.76330780248551)]","[(-3.123657982487496, -41.76333541377924), (-3.123603103603343, -41.76330780248551)]",-48.03887,135.09506,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator9
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR8,-3.1237193497216023,-41.76332145572614,79.0,"[(-3.123746789163679, -41.76333526137301), (-3.123691910279526, -41.76330765007928)]","[(-3.123746789163679, -41.76333526137301), (-3.123691910279526, -41.76330765007928)]",-57.92473,135.112,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator8
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR7,-3.1235587701590792,-41.76549403001189,78.0,"[(-3.123586209601156, -41.76550783565876), (-3.123531330717003, -41.76548022436503)]","[(-3.123586209601156, -41.76550783565876), (-3.123531330717003, -41.76548022436503)]",-40.0492,-106.37724,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator7
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR6,-3.1236519728979744,-41.765493869916725,78.0,"[(-3.123679412340051, -41.76550767556359), (-3.1236245334558976, -41.76548006426986)]","[(-3.123679412340051, -41.76550767556359), (-3.1236245334558976, -41.76548006426986)]",-50.42442,-106.35944,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator6
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR5,-3.123742215651923,-41.76549371462721,78.0,"[(-3.1237696550939993, -41.76550752027408), (-3.1237147762098463, -41.765479908980346)]","[(-3.1237696550939993, -41.76550752027408), (-3.1237147762098463, -41.765479908980346)]",-60.47014,-106.34218,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator5
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR4,-3.1238328533126927,-41.76549355906302,78.0,"[(-3.1238602927547694, -41.76550736470988), (-3.1238054138706164, -41.76547975341615)]","[(-3.1238602927547694, -41.76550736470988), (-3.1238054138706164, -41.76547975341615)]",-70.55982,-106.32489,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator4
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR3,-3.123920362663082,-41.76549340871636,78.0,"[(-3.1239478021051585, -41.765507214363225), (-3.123892923221005, -41.765479603069494)]","[(-3.1239478021051585, -41.765507214363225), (-3.123892923221005, -41.765479603069494)]",-80.30126,-106.30818,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator3
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR2,-3.124012167259117,-41.7654932506808,78.0,"[(-3.124039606701193, -41.765507056327664), (-3.12398472781704, -41.76547944503393)]","[(-3.124039606701193, -41.765507056327664), (-3.12398472781704, -41.76547944503393)]",-90.52084,-106.29061,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator2
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR11,-3.123448517952637,-41.76332192145744,79.0,"[(-3.1234759573947137, -41.763335727104305), (-3.1234210785105603, -41.763308115810574)]","[(-3.1234759573947137, -41.763335727104305), (-3.1234210785105603, -41.763308115810574)]",-27.77605,135.06024,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator11
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR10,-3.123541195308511,-41.7633217621861,79.0,"[(-3.1235686347505873, -41.76333556783297), (-3.1235137558664343, -41.763307956539236)]","[(-3.1235686347505873, -41.76333556783297), (-3.1235137558664343, -41.763307956539236)]",-38.09279,135.07794,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator10
ARGO_PARNAIBAIII_V3::ECHO_FOX::REATOR1,-3.124105972775779,-41.7654930896245,78.0,"[(-3.1241334122178555, -41.765506895271365), (-3.1240785333337024, -41.76547928397763)]","[(-3.1241334122178555, -41.765506895271365), (-3.1240785333337024, -41.76547928397763)]",-100.96316,-106.27271,3.069092,6.109054,ef_argo_parnaibaiii_v3_reator1
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR9,-3.1239192744811075,-41.76540356281439,78.0,"[(-3.123924827506742, -41.76540974438569), (-3.123913721455473, -41.76539738124308)]","[(-3.123924827506742, -41.76540974438569), (-3.123913721455473, -41.76539738124308)]",-80.18012,-96.32149,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr9
ARGO_PARNAIBAIII_V3::ECHO_FOX::PR8,-3.12401145150402,-41.76540340436688,78.0,"[(-3.1240170045296543, -41.76540958593819), (-3.1240058984783854, -41.76539722279557)]","[(-3.1240170045296543, -41.76540958593819), (-3.1240058984783854, -41.76539722279557)]",-90.44116,-96.30388,1.3742066,1.2363128,ef_argo_parnaibaiii_v3_pr8
