Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
ARGO_PARNAIBAIII_V3::ESTRUTURA3123.001,-3.122982129553596,-41.76511153454416,76.0,"[(-3.122993807720035, -41.76513618513946), (-3.122970451387156, -41.76508688394887)]","[(-3.122993807720035, -41.76513618513946), (-3.122970451387156, -41.76508688394887)]",24.14176761304628,-63.86152674927314,5.48,2.6,ef_argo_parnaibaiii_v3_estrutura3123.001
ARGO_PARNAIBAIII_V3::DISJUNTOR9.001,-3.1230384124357538,-41.764451401320585,77.0,"[(-3.123045044636257, -41.7644735209565), (-3.1230317802352503, -41.76442928168468)]","[(-3.123045044636257, -41.7644735209565), (-3.1230317802352503, -41.76442928168468)]",17.876422176704203,9.514593004512516,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor9.001
ARGO_PARNAIBAIII_V3::DISJUNTOR8.001,-3.1231067025477195,-41.76445128392663,77.0,"[(-3.123113334748223, -41.76447340356255), (-3.123100070347216, -41.764429164290725)]","[(-3.123113334748223, -41.76447340356255), (-3.123100070347216, -41.764429164290725)]",10.274445786314743,9.527641753448044,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor8.001
ARGO_PARNAIBAIII_V3::DISJUNTOR7.001,-3.1231721733799978,-41.76445117140693,77.0,"[(-3.123178805580501, -41.76447329104284), (-3.1231655411794943, -41.76442905177102)]","[(-3.123178805580501, -41.76447329104284), (-3.1231655411794943, -41.76442905177102)]",2.9863083544884788,9.540148712810884,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor7.001
ARGO_PARNAIBAIII_V3::DISJUNTOR6.001,-3.122785033000923,-41.76476306101582,76.0,"[(-3.1227916652014267, -41.764785180651735), (-3.1227784008004194, -41.76474094137991)]","[(-3.1227916652014267, -41.764785180651735), (-3.1227784008004194, -41.76474094137991)]",46.082328214253565,-25.12747363185872,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor6.001
ARGO_PARNAIBAIII_V3::DISJUNTOR5.001,-3.122854952034991,-41.764762940841486,76.0,"[(-3.1228615842354945, -41.764785060477394), (-3.1228483198344876, -41.76474082120557)]","[(-3.1228615842354945, -41.764785060477394), (-3.1228483198344876, -41.76474082120557)]",38.29902209679223,-25.114115833187046,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor5.001
ARGO_PARNAIBAIII_V3::DISJUNTOR4.001,-3.122919952930208,-41.76476282911127,76.0,"[(-3.1229265851307115, -41.764784948747185), (-3.122913320729704, -41.76474070947536)]","[(-3.1229265851307115, -41.764784948747185), (-3.122913320729704, -41.76474070947536)]",31.06319751588944,-25.10169662895689,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor4.001
ARGO_PARNAIBAIII_V3::DISJUNTOR3.001,-3.123038945784884,-41.764762624632965,77.0,"[(-3.1230455779853874, -41.76478474426887), (-3.1230323135843805, -41.76474050499705)]","[(-3.1230455779853874, -41.76478474426887), (-3.1230323135843805, -41.76474050499705)]",17.81705036755457,-25.07896814857228,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor3.001
ARGO_PARNAIBAIII_V3::DISJUNTOR2.001,-3.1231072358797154,-41.76476250723901,77.0,"[(-3.123113868080219, -41.76478462687492), (-3.123100603679212, -41.7647403876031)]","[(-3.123113868080219, -41.76478462687492), (-3.123100603679212, -41.7647403876031)]",10.215075884513736,-25.065919399637373,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor2.001
ARGO_PARNAIBAIII_V3::DISJUNTOR12.001,-3.122784499686061,-41.764451837772086,76.0,"[(-3.1227911318865647, -41.764473957408), (-3.1227778674855577, -41.76442971813618)]","[(-3.1227911318865647, -41.764473957408), (-3.1227778674855577, -41.76442971813618)]",46.14169620870344,9.46607989183278,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor12.001
ARGO_PARNAIBAIII_V3::DISJUNTOR11.001,-3.122854418720129,-41.76445171756343,76.0,"[(-3.1228610509206325, -41.76447383719934), (-3.1228477865196256, -41.76442959792752)]","[(-3.1228610509206325, -41.76447383719934), (-3.1228477865196256, -41.76442959792752)]",38.35839009124336,9.479441505201727,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor11.001
ARGO_PARNAIBAIII_V3::DISJUNTOR10.001,-3.1229194196838823,-41.764451605833216,76.0,"[(-3.1229260518843858, -41.76447372546913), (-3.122912787483379, -41.76442948619731)]","[(-3.1229260518843858, -41.76447372546913), (-3.122912787483379, -41.76442948619731)]",31.12255788094604,9.491860709434375,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor10.001
ARGO_PARNAIBAIII_V3::DISJUNTOR1.001,-3.123172706729128,-41.764762394684986,77.0,"[(-3.1231793389296314, -41.764784514320894), (-3.123166074528624, -41.76474027504907)]","[(-3.1231793389296314, -41.764784514320894), (-3.123166074528624, -41.76474027504907)]",2.9269365453400926,-25.053408625576647,4.91735,1.4765778,ef_argo_parnaibaiii_v3_disjuntor1.001
ARGO_PARNAIBAIII_V3::CABEAMENTO3.6.001,-3.122783967323324,-41.76411798083912,96.0,"[(-3.1227884589258004, -41.76412247912293), (-3.122779475720847, -41.7641134825553)]","[(-3.1227884589258004, -41.76412247912293), (-3.122779475720847, -41.7641134825553)]",46.200958213784986,46.57544724307372,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.6.001
ARGO_PARNAIBAIII_V3::CABEAMENTO3.5.001,-3.1228523653630083,-41.76411786330785,96.0,"[(-3.122856856965485, -41.76412236159167), (-3.1228478737605316, -41.76411336502404)]","[(-3.122856856965485, -41.76412236159167), (-3.1228478737605316, -41.76411336502404)]",38.58696743436244,46.58851125472455,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.5.001
ARGO_PARNAIBAIII_V3::CABEAMENTO3.4.001,-3.122920655629181,-41.7641177459139,96.0,"[(-3.1229251472316575, -41.764122244197715), (-3.122916164026704, -41.764113247630085)]","[(-3.1229251472316575, -41.764122244197715), (-3.122916164026704, -41.764113247630085)]",30.98497387783528,46.60156000366568,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.4.001
ARGO_PARNAIBAIII_V3::CABEAMENTO3.3.001,-3.123035406850821,-41.76411754860968,97.0,"[(-3.123039898453298, -41.7641220468935), (-3.123030915248344, -41.76411305032587)]","[(-3.123039898453298, -41.7641220468935), (-3.123030915248344, -41.76411305032587)]",18.21100042003573,46.62349105801783,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.3.001
ARGO_PARNAIBAIII_V3::CABEAMENTO3.2.001,-3.1231037150564,-41.76411743128436,97.0,"[(-3.123108206658877, -41.76412192956818), (-3.123099223453923, -41.764112933000554)]","[(-3.123108206658877, -41.76412192956818), (-3.123099223453923, -41.764112933000554)]",10.60700986948753,46.636532178217045,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.2.001
ARGO_PARNAIBAIII_V3::CABEAMENTO3.1.001,-3.1231713009909727,-41.7641173150575,97.0,"[(-3.1231757925934494, -41.76412181334131), (-3.123166809388496, -41.76411281677368)]","[(-3.1231757925934494, -41.76412181334131), (-3.123166809388496, -41.76411281677368)]",3.083421693167004,46.64945120182867,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento3.1.001
ARGO_PARNAIBAIII_V3::CABEAMENTO2.6.001,-3.1227851583367547,-41.7648151511849,96.0,"[(-3.1227896499392314, -41.76481964946871), (-3.122780666734278, -41.76481065290108)]","[(-3.1227896499392314, -41.76481964946871), (-3.122780666734278, -41.76481065290108)]",46.068375974209175,-30.91747835752412,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.6.001
ARGO_PARNAIBAIII_V3::CABEAMENTO2.5.001,-3.1228535575757386,-41.76481476375043,96.0,"[(-3.122858049178215, -41.764819262034244), (-3.122849065973262, -41.764810265466615)]","[(-3.122858049178215, -41.764819262034244), (-3.122849065973262, -41.764810265466615)]",38.45425169018639,-30.87441365918416,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.5.001
ARGO_PARNAIBAIII_V3::CABEAMENTO2.4.001,-3.1229218501378813,-41.76481464635648,96.0,"[(-3.122926341740358, -41.764819144640285), (-3.122917358535404, -41.76481014807266)]","[(-3.122926341740358, -41.764819144640285), (-3.122917358535404, -41.76481014807266)]",30.85200254894244,-30.861364910159484,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.4.001
ARGO_PARNAIBAIII_V3::CABEAMENTO2.3.001,-3.123036602798786,-41.7648144491209,97.0,"[(-3.123041094401263, -41.76481894740471), (-3.1230321111963093, -41.76480995083708)]","[(-3.123041094401263, -41.76481894740471), (-3.1230321111963093, -41.76480995083708)]",18.07786887385524,-30.83944148514952,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.3.001
ARGO_PARNAIBAIII_V3::CABEAMENTO2.2.001,-3.1231049127006414,-41.76481433169262,97.0,"[(-3.123109404303118, -41.764818829976434), (-3.1231004210981648, -41.764809833408805)]","[(-3.123109404303118, -41.764818829976434), (-3.1231004210981648, -41.764809833408805)]",10.473689495796124,-30.826388920796795,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.2.001
ARGO_PARNAIBAIII_V3::CABEAMENTO2.1.001,-3.1231724718888763,-41.76481420909956,97.0,"[(-3.123176963491353, -41.76481870738336), (-3.123167980286399, -41.76480971081574)]","[(-3.123176963491353, -41.76481870738336), (-3.123167980286399, -41.76480971081574)]",2.95307869092267,-30.812762271815384,1.0,1.0,ef_argo_parnaibaiii_v3_cabeamento2.1.001
ARGO_PARNAIBAIII_V3::BUSIP9.001,-3.1229362553639146,-41.76492734059264,76.0,"[(-3.122940958263948, -41.76493385327542), (-3.1229315524638808, -41.76492082790987)]","[(-3.122940958263948, -41.76493385327542), (-3.1229315524638808, -41.76492082790987)]",29.248429424630423,-43.38772394422611,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip9.001
ARGO_PARNAIBAIII_V3::BUSIP8.001,-3.1229791245314966,-41.764927266861015,77.0,"[(-3.1229838274315305, -41.76493377954379), (-3.122974421631463, -41.764920754178235)]","[(-3.1229838274315305, -41.76493377954379), (-3.122974421631463, -41.764920754178235)]",24.47628320233284,-43.37952841498653,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip8.001
ARGO_PARNAIBAIII_V3::BUSIP7.001,-3.1230640459297323,-41.764927120908055,77.0,"[(-3.123068748829766, -41.764933633590836), (-3.1230593430296985, -41.764920608225275)]","[(-3.123068748829766, -41.764933633590836), (-3.1230593430296985, -41.764920608225275)]",15.022931233146688,-43.3633052329059,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip7.001
ARGO_PARNAIBAIII_V3::BUSIP60.001,-3.1226317102245686,-41.76382649071134,76.0,"[(-3.1226364131246025, -41.76383300339411), (-3.1226270073245352, -41.76381997802856)]","[(-3.1226364131246025, -41.76383300339411), (-3.1226270073245352, -41.76381997802856)]",63.15004259349302,78.97559581797071,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip60.001
ARGO_PARNAIBAIII_V3::BUSIP6.001,-3.1231095208004,-41.76492704271408,77.0,"[(-3.123114223700433, -41.76493355539686), (-3.1231048179003658, -41.7649205300313)]","[(-3.123114223700433, -41.76493355539686), (-3.1231048179003658, -41.7649205300313)]",9.960721152978952,-43.35461369823039,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip6.001
ARGO_PARNAIBAIII_V3::BUSIP59.001,-3.1227230561417367,-41.76382966959862,76.0,"[(-3.1227277590417706, -41.7638361822814), (-3.1227183532417033, -41.76382315691584)]","[(-3.1227277590417706, -41.7638361822814), (-3.1227183532417033, -41.76382315691584)]",52.98152059691779,78.62225136267145,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip59.001
ARGO_PARNAIBAIII_V3::BUSIP58.001,-3.1227693201064146,-41.76382959010026,76.0,"[(-3.1227740230064485, -41.76383610278304), (-3.122764617206381, -41.76382307741748)]","[(-3.1227740230064485, -41.76383610278304), (-3.122764617206381, -41.76382307741748)]",47.83146948286188,78.63108788454907,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip58.001
ARGO_PARNAIBAIII_V3::BUSIP57.001,-3.122811887730776,-41.763829116550255,76.0,"[(-3.1228165906308094, -41.76383562923303), (-3.122807184830742, -41.763822603867474)]","[(-3.1228165906308094, -41.76383562923303), (-3.122807184830742, -41.763822603867474)]",43.09289070367633,78.68372462596354,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip57.001
ARGO_PARNAIBAIII_V3::BUSIP56.001,-3.122851507775412,-41.763829048722585,76.0,"[(-3.122856210675446, -41.76383556140536), (-3.1228468048753784, -41.763822536039804)]","[(-3.122856210675446, -41.76383556140536), (-3.1228468048753784, -41.763822536039804)]",38.68243309505591,78.69126390907545,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip56.001
ARGO_PARNAIBAIII_V3::BUSIP55.001,-3.1228929790572115,-41.76382917740594,76.0,"[(-3.122897681957245, -41.76383569008872), (-3.1228882761571777, -41.763822664723165)]","[(-3.122897681957245, -41.76383569008872), (-3.1228882761571777, -41.763822664723165)]",34.06589790361373,78.67696030298949,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip55.001
ARGO_PARNAIBAIII_V3::BUSIP54.001,-3.1229335921260257,-41.76382930780554,76.0,"[(-3.122938295026059, -41.76383582048832), (-3.122928889225992, -41.76382279512276)]","[(-3.122938295026059, -41.76383582048832), (-3.122928889225992, -41.76382279512276)]",29.54489799042955,78.6624659308198,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip54.001
ARGO_PARNAIBAIII_V3::BUSIP53.001,-3.1229786121547765,-41.76382923050401,77.0,"[(-3.1229833150548103, -41.76383574318679), (-3.122973909254743, -41.76382271782123)]","[(-3.1229833150548103, -41.76383574318679), (-3.122973909254743, -41.76382271782123)]",24.533320387036035,78.67105826682,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip53.001
ARGO_PARNAIBAIII_V3::BUSIP52.001,-3.123020864220546,-41.7638293580889,77.0,"[(-3.12302556712058, -41.76383587077168), (-3.1230161613205127, -41.76382284540612)]","[(-3.12302556712058, -41.76383587077168), (-3.1230161613205127, -41.76382284540612)]",19.829869225785128,78.65687675945023,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip52.001
ARGO_PARNAIBAIII_V3::BUSIP51.001,-3.1230626361543323,-41.76382908606139,77.0,"[(-3.1230673390543657, -41.76383559874417), (-3.1230579332542985, -41.76382257337861)]","[(-3.1230673390543657, -41.76383559874417), (-3.1230579332542985, -41.76382257337861)]",15.179865802438576,78.68711356957496,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip51.001
ARGO_PARNAIBAIII_V3::BUSIP50.001,-3.123145882882354,-41.76382877606329,77.0,"[(-3.123150585782388, -41.76383528874607), (-3.12314117998232, -41.76382226338052)]","[(-3.123150585782388, -41.76383528874607), (-3.12314117998232, -41.76382226338052)]",5.91293618723374,78.7215709436634,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip50.001
ARGO_PARNAIBAIII_V3::BUSIP5.001,-3.123151176976246,-41.76492697117927,77.0,"[(-3.12315587987628, -41.76493348386205), (-3.1231464740762127, -41.76492045849649)]","[(-3.12315587987628, -41.76493348386205), (-3.1231464740762127, -41.76492045849649)]",5.323603769712904,-43.34666235374253,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip5.001
ARGO_PARNAIBAIII_V3::BUSIP49.001,-3.123230805715462,-41.76382829666517,77.0,"[(-3.1232355086154957, -41.76383480934795), (-3.123226102815428, -41.76382178398239)]","[(-3.1232355086154957, -41.76383480934795), (-3.123226102815428, -41.76382178398239)]",-3.540575510288221,78.77485772442903,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip49.001
ARGO_PARNAIBAIII_V3::BUSIP48.001,-3.123332016414593,-41.76382347849346,77.0,"[(-3.1233367193146266, -41.76382999117624), (-3.1233273135145594, -41.763816965810676)]","[(-3.1233367193146266, -41.76382999117624), (-3.1233273135145594, -41.763816965810676)]",-14.807233641393466,79.31041438483106,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip48.001
ARGO_PARNAIBAIII_V3::BUSIP46.001,-3.122631999130042,-41.76390152678835,76.0,"[(-3.1226367020300754, -41.76390803947113), (-3.122627296230008, -41.76389501410557)]","[(-3.1226367020300754, -41.76390803947113), (-3.122627296230008, -41.76389501410557)]",63.11788196990351,70.6350730623669,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip46.001
ARGO_PARNAIBAIII_V3::BUSIP45.001,-3.1227251632498647,-41.76390503623741,76.0,"[(-3.122729866149898, -41.763911548920184), (-3.122720460349831, -41.76389852355462)]","[(-3.122729866149898, -41.763911548920184), (-3.122720460349831, -41.76389852355462)]",52.746959753801306,70.24498550914853,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip45.001
ARGO_PARNAIBAIII_V3::BUSIP44.001,-3.122769358819815,-41.76390496044618,76.0,"[(-3.1227740617198485, -41.763911473128964), (-3.1227646559197813, -41.7638984477634)]","[(-3.1227740617198485, -41.763911473128964), (-3.1227646559197813, -41.7638984477634)]",47.827159951866605,70.25340996847649,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip44.001
ARGO_PARNAIBAIII_V3::BUSIP43.001,-3.1228105140458724,-41.7639048897352,76.0,"[(-3.1228152169459062, -41.76391140241798), (-3.1228058111458386, -41.76389837705242)]","[(-3.1228152169459062, -41.76391140241798), (-3.1228058111458386, -41.76389837705242)]",43.24580772054817,70.2612697420062,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip43.001
ARGO_PARNAIBAIII_V3::BUSIP42.001,-3.122851766456566,-41.76390481874963,76.0,"[(-3.1228564693565994, -41.76391133143241), (-3.122847063556532, -41.76389830606685)]","[(-3.1228564693565994, -41.76391133143241), (-3.122847063556532, -41.76389830606685)]",38.65363700779441,70.26916003664948,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip42.001
ARGO_PARNAIBAIII_V3::BUSIP41.001,-3.122897327683116,-41.76390474034971,76.0,"[(-3.122902030583149, -41.76391125303249), (-3.122892624783082, -41.76389822766693)]","[(-3.122902030583149, -41.76391125303249), (-3.122892624783082, -41.76389822766693)]",33.581813890524785,70.27787446265008,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip41.001
ARGO_PARNAIBAIII_V3::BUSIP40.001,-3.12293450282823,-41.76390467664114,76.0,"[(-3.122939205728264, -41.76391118932392), (-3.1229297999281966, -41.76389816395836)]","[(-3.122939205728264, -41.76391118932392), (-3.1229297999281966, -41.76389816395836)]",29.44351967286803,70.2849558931485,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip40.001
ARGO_PARNAIBAIII_V3::BUSIP4.001,-3.1231914278214763,-41.76492690190999,77.0,"[(-3.12319613072151, -41.76493341459277), (-3.123186724921443, -41.76492038922721)]","[(-3.12319613072151, -41.76493341459277), (-3.123186724921443, -41.76492038922721)]",0.8429261675535393,-43.338962830397925,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip4.001
ARGO_PARNAIBAIII_V3::BUSIP39.001,-3.1229773720300806,-41.76390460277223,77.0,"[(-3.1229820749301145, -41.76391111545501), (-3.122972669130047, -41.76389809008945)]","[(-3.1229820749301145, -41.76391111545501), (-3.122972669130047, -41.76389809008945)]",24.67136963587817,70.2931666811784,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip39.001
ARGO_PARNAIBAIII_V3::BUSIP38.001,-3.123062293394048,-41.76390445681928,77.0,"[(-3.1230669962940816, -41.76391096950206), (-3.1230575904940143, -41.763897944136495)]","[(-3.1230669962940816, -41.76391096950206), (-3.1230575904940143, -41.763897944136495)]",15.218021481389275,70.30938986325778,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip38.001
ARGO_PARNAIBAIII_V3::BUSIP37.001,-3.123107768264715,-41.76390437869394,77.0,"[(-3.123112471164749, -41.76391089137672), (-3.1231030653646816, -41.763897866011156)]","[(-3.123112471164749, -41.76391089137672), (-3.1231030653646816, -41.763897866011156)]",10.155811401219058,70.31807376853877,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip37.001
ARGO_PARNAIBAIII_V3::BUSIP36.003,-3.123149424457696,-41.76390430715912,77.0,"[(-3.1231541273577297, -41.763910819841904), (-3.1231447215576624, -41.76389779447635)]","[(-3.1231541273577297, -41.763910819841904), (-3.1231447215576624, -41.76389779447635)]",5.51869211060437,70.32602511302724,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip36.003
ARGO_PARNAIBAIII_V3::BUSIP35.001,-3.1231896752900754,-41.76390423782121,77.0,"[(-3.1231943781901093, -41.76391075050398), (-3.123184972390042, -41.76389772513843)]","[(-3.1231943781901093, -41.76391075050398), (-3.123184972390042, -41.76389772513843)]",1.0380159389589778,70.33373226576592,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip35.001
ARGO_PARNAIBAIII_V3::BUSIP34.001,-3.123230938102372,-41.763901284642095,77.0,"[(-3.123235641002405, -41.763907797324876), (-3.1232262352023374, -41.763894771959315)]","[(-3.123235641002405, -41.763907797324876), (-3.1232262352023374, -41.763894771959315)]",-3.5553126681395497,70.6619884665493,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip34.001
ARGO_PARNAIBAIII_V3::BUSIP33.003,-3.1232818998121448,-41.7639014372085,77.0,"[(-3.1232866027121786, -41.763907949891276), (-3.123277196912111, -41.76389492452572)]","[(-3.1232866027121786, -41.763907949891276), (-3.123277196912111, -41.76389492452572)]",-9.22831134044504,70.64503017641334,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip33.003
ARGO_PARNAIBAIII_V3::BUSIP32.003,-3.1233320872380417,-41.76390111067938,77.0,"[(-3.1233367901380755, -41.76390762336216), (-3.123327384338008, -41.7638945979966)]","[(-3.1233367901380755, -41.76390762336216), (-3.123327384338008, -41.7638945979966)]",-14.81511762588661,70.68132503193829,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip32.003
ARGO_PARNAIBAIII_V3::BUSIP31.001,-3.1225463893710868,-41.764852640422006,76.0,"[(-3.12255109227112, -41.76485915310479), (-3.122541686471053, -41.764846127739226)]","[(-3.12255109227112, -41.76485915310479), (-3.122541686471053, -41.764846127739226)]",72.64786145936048,-35.08453835887218,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip31.001
ARGO_PARNAIBAIII_V3::BUSIP30.001,-3.122635828090086,-41.76485248674576,76.0,"[(-3.1226405309901195, -41.76485899942854), (-3.1226311251900523, -41.76484597406298)]","[(-3.1226405309901195, -41.76485899942854), (-3.1226311251900523, -41.76484597406298)]",62.691646560157,-35.06745670557375,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip30.001
ARGO_PARNAIBAIII_V3::BUSIP3.001,-3.1232336549335007,-41.76492682934541,77.0,"[(-3.123238357833534, -41.76493334202819), (-3.123228952033467, -41.76492031666264)]","[(-3.123238357833534, -41.76493334202819), (-3.123228952033467, -41.76492031666264)]",-3.857747171561946,-43.33089702422234,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip3.001
ARGO_PARNAIBAIII_V3::BUSIP29.001,-3.1227248087459576,-41.76485233379036,76.0,"[(-3.1227295116459914, -41.76485884647314), (-3.1227201058459237, -41.764845821107585)]","[(-3.1227295116459914, -41.76485884647314), (-3.1227201058459237, -41.764845821107585)]",52.78642271927693,-35.050455177581526,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip29.001
ARGO_PARNAIBAIII_V3::BUSIP28.001,-3.122771072642099,-41.764852254292,76.0,"[(-3.1227757755421326, -41.764858766974776), (-3.1227663697420653, -41.764845741609214)]","[(-3.1227757755421326, -41.764858766974776), (-3.1227663697420653, -41.764845741609214)]",47.63637923461555,-35.0416186557064,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip28.001
ARGO_PARNAIBAIII_V3::BUSIP27.001,-3.12281364026646,-41.76485178077631,76.0,"[(-3.122818343166494, -41.76485829345909), (-3.1228089373664267, -41.76484526809353)]","[(-3.122818343166494, -41.76485829345909), (-3.1228089373664267, -41.76484526809353)]",42.89780045542875,-34.98898572898921,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip27.001
ARGO_PARNAIBAIII_V3::BUSIP26.001,-3.12285326024256,-41.76485171267409,76.0,"[(-3.122857963142594, -41.76485822535687), (-3.1228485573425266, -41.764845199991306)]","[(-3.122857963142594, -41.76485822535687), (-3.1228485573425266, -41.764845199991306)]",38.48735047621284,-34.981415928301665,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip26.001
ARGO_PARNAIBAIII_V3::BUSIP25.001,-3.12289473152436,-41.76485184159768,76.0,"[(-3.122899434424393, -41.764858354280456), (-3.1228900286243255, -41.7648453289149)]","[(-3.122899434424393, -41.764858354280456), (-3.1228900286243255, -41.7648453289149)]",33.870815284761946,-34.99574623726848,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip25.001
ARGO_PARNAIBAIII_V3::BUSIP24.001,-3.1229353447302466,-41.76485197189432,76.0,"[(-3.12294004763028, -41.764858484577104), (-3.1229306418302127, -41.76484545921154)]","[(-3.12294004763028, -41.764858484577104), (-3.1229306418302127, -41.76484545921154)]",29.349800112792423,-35.01022916534137,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip24.001
ARGO_PARNAIBAIII_V3::BUSIP23.001,-3.122980364656193,-41.76485189452415,77.0,"[(-3.1229850675562263, -41.76485840720693), (-3.122975661756159, -41.76484538184137)]","[(-3.1229850675562263, -41.76485840720693), (-3.122975661756159, -41.76484538184137)]",24.3382339534932,-35.00162919995041,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip23.001
ARGO_PARNAIBAIII_V3::BUSIP22.001,-3.123022616790499,-41.76485202207472,77.0,"[(-3.1230273196905327, -41.7648585347575), (-3.123017913890465, -41.76484550939194)]","[(-3.1230273196905327, -41.7648585347575), (-3.123017913890465, -41.76484550939194)]",19.634775162849014,-35.015806892620404,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip22.001
ARGO_PARNAIBAIII_V3::BUSIP21.001,-3.1230643886900165,-41.76485175011585,77.0,"[(-3.1230690915900503, -41.76485826279863), (-3.1230596857899826, -41.76484523743307)]","[(-3.1230690915900503, -41.76485826279863), (-3.1230596857899826, -41.76484523743307)]",14.984775554197237,-34.98557771189145,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip21.001
ARGO_PARNAIBAIII_V3::BUSIP20.001,-3.1231059596578565,-41.764851345067264,77.0,"[(-3.1231106625578904, -41.764857857750044), (-3.123101256757823, -41.76484483238448)]","[(-3.1231106625578904, -41.764857857750044), (-3.123101256757823, -41.76484483238448)]",10.357143427796853,-34.940555142475986,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip20.001
ARGO_PARNAIBAIII_V3::BUSIP2.001,-3.123282217838696,-41.76492674586528,77.0,"[(-3.12328692073873, -41.76493325854805), (-3.1232775149386627, -41.764920233182494)]","[(-3.12328692073873, -41.76493325854805), (-3.1232775149386627, -41.764920233182494)]",-9.263713688839315,-43.32161791383007,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip2.001
ARGO_PARNAIBAIII_V3::BUSIP19.001,-3.123143837952372,-41.76485144674261,77.0,"[(-3.123148540852406, -41.764857959425385), (-3.1231391350523388, -41.76484493405982)]","[(-3.123148540852406, -41.764857959425385), (-3.1231391350523388, -41.76484493405982)]",6.140575430939272,-34.95185671252113,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip19.001
