Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
PR6,-3.124573096985929,-41.764143676055134,77,"[(-3.124578659347805, -41.7641498575623), (-3.124567534624053, -41.76413749454796)]","[(-3.124578659347805, -41.7641498575623), (-3.124567534624053, -41.76413749454796)]",-152.70614624023438,43.71978759765625,1.3742066,1.2363128,ef_pr6
PR5,-3.1245729789051007,-41.76407479618115,77,"[(-3.1245785412669767, -41.764080977688316), (-3.1245674165432247, -41.76406861467398)]","[(-3.1245785412669767, -41.764080977688316), (-3.1245674165432247, -41.76406861467398)]",-152.69302368164062,51.37610626220703,1.3742066,1.2363128,ef_pr5
PR4,-3.1245728621973052,-41.7640068190982,77,"[(-3.1245784245591812, -41.76401300060537), (-3.1245672998354292, -41.76400063759103)]","[(-3.1245784245591812, -41.76401300060537), (-3.1245672998354292, -41.76400063759103)]",-152.6800537109375,58.93207550048828,1.3742066,1.2363128,ef_pr4
PR3,-3.1245726598122583,-41.763889024601724,77,"[(-3.124578222174134, -41.76389520610889), (-3.1245670974503823, -41.76388284309456)]","[(-3.124578222174134, -41.76389520610889), (-3.1245670974503823, -41.76388284309456)]",-152.65756225585938,72.02548217773438,1.3742066,1.2363128,ef_pr3
PR20,-3.1216434863757705,-41.76414767608588,79,"[(-3.1216490487376465, -41.76415385759305), (-3.1216379240138945, -41.76414149457871)]","[(-3.1216490487376465, -41.76415385759305), (-3.1216379240138945, -41.76414149457871)]",172.86734008789062,43.27516555786133,1.3742066,1.2363128,ef_pr20
PR2,-3.124572544202889,-41.763821706852056,77,"[(-3.124578106564765, -41.76382788835922), (-3.124566981841013, -41.76381552534489)]","[(-3.124578106564765, -41.76382788835922), (-3.124566981841013, -41.76381552534489)]",-152.64471435546875,79.50816345214844,1.3742066,1.2363128,ef_pr2
PR19,-3.121643370217188,-41.76407993659216,79,"[(-3.121648932579064, -41.76408611809933), (-3.121637807855312, -41.76407375508499)]","[(-3.121648932579064, -41.76408611809933), (-3.121637807855312, -41.76407375508499)]",172.8802490234375,50.804725646972656,1.3742066,1.2363128,ef_pr19
PR18,-3.1216432524109665,-41.76401153210255,79,"[(-3.1216488147728425, -41.764017713609725), (-3.1216376900490905, -41.76400535059538)]","[(-3.1216488147728425, -41.764017713609725), (-3.1216376900490905, -41.76400535059538)]",172.89334106445312,58.408203125,1.3742066,1.2363128,ef_pr18
PR17,-3.1220771942368857,-41.764285569968976,79,"[(-3.1220827565987617, -41.764291751476144), (-3.1220716318750097, -41.76427938846181)]","[(-3.1220827565987617, -41.764291751476144), (-3.1220716318750097, -41.76427938846181)]",124.66851806640625,27.94761848449707,1.3742066,1.2363128,ef_pr17
PR16,-3.122077047596974,-41.76420019188572,79,"[(-3.1220826099588495, -41.764206373392895), (-3.122071485235098, -41.76419401037855)]","[(-3.1220826099588495, -41.764206373392895), (-3.122071485235098, -41.76419401037855)]",124.684814453125,37.43778991699219,1.3742066,1.2363128,ef_pr16
PR15,-3.122076885579093,-41.76410566829868,79,"[(-3.122082447940969, -41.76411184980586), (-3.122071323217217, -41.764099486791515)]","[(-3.122082447940969, -41.76411184980586), (-3.122071323217217, -41.764099486791515)]",124.70281982421875,47.94452667236328,1.3742066,1.2363128,ef_pr15
PR14,-3.1220767276803114,-41.76401385692846,79,"[(-3.1220822900421874, -41.764020038435625), (-3.1220711653184354, -41.76400767542128)]","[(-3.1220822900421874, -41.764020038435625), (-3.1220711653184354, -41.76400767542128)]",124.72036743164062,58.14978790283203,1.3742066,1.2363128,ef_pr14
PR13,-3.124066353386538,-41.76417857380526,78,"[(-3.124071915748414, -41.76418475531243), (-3.124060791024662, -41.76417239229809)]","[(-3.124071915748414, -41.76418475531243), (-3.124060791024662, -41.76417239229809)]",-96.39071655273438,39.84074020385742,1.3742066,1.2363128,ef_pr13
PR12,-3.124066194938543,-41.76408625221705,78,"[(-3.124071757300419, -41.764092433724215), (-3.124060632576667, -41.76408007070987)]","[(-3.124071757300419, -41.764092433724215), (-3.124060632576667, -41.76408007070987)]",-96.37310791015625,50.10271453857422,1.3742066,1.2363128,ef_pr12
PR11,-3.124066022622916,-41.76398574452498,78,"[(-3.124071584984792, -41.76399192603215), (-3.12406046026104, -41.76397956301781)]","[(-3.124071584984792, -41.76399192603215), (-3.12406046026104, -41.76397956301781)]",-96.35395812988281,61.27461242675781,1.3742066,1.2363128,ef_pr11
PR10,-3.1240658835346844,-41.7639047166103,78,"[(-3.1240714458965604, -41.763910898117466), (-3.124060321172809, -41.763898535103124)]","[(-3.1240714458965604, -41.763910898117466), (-3.124060321172809, -41.763898535103124)]",-96.3385009765625,70.28124237060547,1.3742066,1.2363128,ef_pr10
PR1,-3.1245724255728478,-41.76375237822511,77,"[(-3.1245779879347237, -41.763758559732274), (-3.1245668632109718, -41.76374619671794)]","[(-3.1245779879347237, -41.763758559732274), (-3.1245668632109718, -41.76374619671794)]",-152.63153076171875,87.21436309814453,1.3742066,1.2363128,ef_pr1
